#timestamp,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,av_x,av_y,av_z;
2559271469640,0.699001789093,0.00262377294712,-0.00321296975017,0.715107798576,-0.243385389447,-9.71929645538,-0.0987193286419,-0.000326335371938,-0.293607980013,-0.00389367318712;
2559273548090,0.698735892773,0.00261734845117,-0.00321287056431,0.715367615223,-0.37350872159,-9.76037025452,-0.0951414778829,-0.0016361476155,-0.297486722469,-0.00305920862593;
2559275609840,0.698470294476,0.00260416278616,-0.00322050135583,0.715627133846,-0.38577568531,-9.84301376343,-0.119559690356,-0.00118464243133,-0.297218561172,-0.0112637877464;
2559278758420,0.698204517365,0.00258773542009,-0.00322449929081,0.715886414051,-0.233767896891,-9.94447135925,-0.181370928884,-0.00506937503815,-0.29718130827,-0.0109955677763;
2559280852500,0.697935760021,0.00258232024498,-0.00323211285286,0.716148436069,-0.064996778965,-9.98677158356,-0.21869635582,0.00325888418593,-0.300377607346,-0.00690221786499;
2559283970710,0.697670757771,0.00258633750491,-0.00324176135473,0.716406524181,-0.0231395754963,-10.0295114517,-0.201522797346,0.00979751441628,-0.296007096767,-0.00281929993071;
2559286022480,0.697406589985,0.00259370310232,-0.00325468997471,0.716663658619,-0.082192607224,-10.0263175964,-0.15779055655,0.0135466465726,-0.295017659664,-0.00283420085907;
2559288077600,0.697141826153,0.00261176540516,-0.00327281211503,0.71692109108,-0.246945723891,-9.97750377655,-0.144475147128,0.0225782357156,-0.295530200005,0.000157952294103;
2559290173180,0.696879267693,0.00263486104086,-0.00329075590707,0.71717607975,-0.328121930361,-9.89926719666,-0.0894092917442,0.0253647621721,-0.292851030827,0.00305622862652;
2559294288060,0.696614801884,0.00265719601884,-0.00331423454918,0.71743273735,-0.33252415061,-9.84728527069,-0.0278542172164,0.0280156768858,-0.294874638319,-0.000534951686859;
2559296741670,0.696355760098,0.00268454430625,-0.00334407342598,0.717683970928,-0.270779579878,-9.76570510864,0.0576248802245,0.0344350971282,-0.288803875446,-0.00141710042953;
2559299580260,0.696095824242,0.0027122090105,-0.00336955115199,0.717935860157,-0.160702615976,-9.76379108429,0.121959097683,0.0321879982948,-0.289665102959,0.00126659881789;
2559300620520,0.695837259293,0.0027302314993,-0.00338540109806,0.718186318874,0.013715271838,-9.7059841156,0.213956907392,0.0212877988815,-0.288085669279,0.00142008077819;
2559303732120,0.695580601692,0.00274046580307,-0.00339260371402,0.718434751034,0.0695382803679,-9.70463180542,0.191178977489,0.011998414062,-0.285823583603,0.00204294896685;
2559305810010,0.695319116116,0.00274527398869,-0.00339227844961,0.71868789196,-0.060370221734,-9.69069385529,0.116917200387,0.00469386577606,-0.291185110807,0.00337362359278;
2559309162910,0.695056796074,0.00274739763699,-0.00339475017972,0.718941569328,-0.272819966078,-9.71803474426,0.118771836162,0.0047072772868,-0.292027026415,0.000275671482086;
2559311094140,0.694797933102,0.00274956249632,-0.00339476508088,0.719191670418,-0.426919192076,-9.82805156708,0.155999928713,0.00336319231428,-0.288046896458,0.00169426202774;
2559313275280,0.694542825222,0.00275475182571,-0.00339841330424,0.719438016415,-0.474650353193,-9.91139602661,0.144231960177,0.0071212654002,-0.283800065517,0.00126659881789;
2559315276280,0.694280564785,0.00275608710945,-0.00339492200874,0.719691216946,-0.348254412413,-9.96933841705,0.124994069338,0.000940263271332,-0.291600853205,0.00326782488264;
2559319510280,0.694019258022,0.00275760306977,-0.003394524334,0.719943165779,-0.225227743387,-10.034661293,0.0388209074736,0.00276267505251,-0.290477305651,0.00158250308596;
2559321566610,0.693759024143,0.00275998935103,-0.00339697627351,0.72019392252,-0.209308072925,-10.0622234344,-0.0188479349017,0.00484585715458,-0.289222538471,0.000418722629547;
2559323854540,0.693501710892,0.00275745335966,-0.00339730177075,0.720441699028,-0.232937961817,-10.0154342651,0.0322783738375,0.000828504620586,-0.285865366459,-0.00110268604476;
