#timestamp,latitude,longitude,elevation
2.5397565255e+12,51.6025698227,-1.63915225614,144.775024414;
2.53975852561e+12,51.6025698227,-1.63915225709,144.77507019;
2.53976159374e+12,51.6025698227,-1.63915225803,144.775115967;
2.53976365558e+12,51.6025698227,-1.63915225897,144.775177002;
2.53976816206e+12,51.6025698227,-1.63915225992,144.774200439;
2.53976832901e+12,51.6025698227,-1.63915226087,144.774246216;
2.53977130478e+12,51.6025698227,-1.63915226182,144.774291992;
2.53977350991e+12,51.6025698227,-1.63915226277,144.774337769;
2.53977659355e+12,51.6025698227,-1.63915226373,144.774398804;
2.53977870152e+12,51.6025698227,-1.63915226469,144.77444458;
2.53978069349e+12,51.6025698227,-1.63915226566,144.774490356;
2.53978276451e+12,51.6025698227,-1.63915226662,144.774551392;
2.53978688932e+12,51.6025698227,-1.63915226759,144.775695801;
2.53978896799e+12,51.6025698227,-1.63915226856,144.775756836;
2.53979111578e+12,51.6025698228,-1.63915226953,144.775802612;
2.53979321732e+12,51.6025698228,-1.63915227051,144.775848389;
2.53979637932e+12,51.6025698228,-1.6391522715,144.775909424;
2.53979842637e+12,51.6025698228,-1.63915227249,144.7759552;
2.5398017202e+12,51.6025698228,-1.63915227349,144.776016235;
2.53980372615e+12,51.6025698228,-1.63915227449,144.776062012;
2.53980575516e+12,51.6025698228,-1.6391522755,144.778289795;
2.53980779941e+12,51.6025698229,-1.63915227652,144.77835083;
2.53981195563e+12,51.6025698229,-1.63915227754,144.778396606;
2.5398140442e+12,51.6025698229,-1.63915227856,144.778457642;
2.53981620787e+12,51.6025698229,-1.63915227958,144.778503418;
2.53981816082e+12,51.6025698229,-1.63915228061,144.778549194;
2.5398212474e+12,51.602569823,-1.63915228164,144.778610229;
2.53982328906e+12,51.602569823,-1.63915228267,144.778656006;
2.53982640183e+12,51.602569823,-1.63915228369,144.780883789;
2.53982849399e+12,51.602569823,-1.63915228471,144.780944824;
2.53983158954e+12,51.6025698231,-1.63915228573,144.781005859;
2.539833882e+12,51.6025698231,-1.63915228676,144.781051636;
2.5398357345e+12,51.6025698231,-1.63915228778,144.781112671;
2.53983779623e+12,51.6025698232,-1.63915228881,144.781158447;
2.5398419519e+12,51.6025698232,-1.63915228983,144.781219482;
2.53984401158e+12,51.6025698232,-1.63915229086,144.781280518;
2.53984609494e+12,51.6025698233,-1.63915229189,144.782424927;
2.53984823193e+12,51.6025698233,-1.63915229293,144.782470703;
2.53985134678e+12,51.6025698233,-1.63915229396,144.782531738;
2.53985342961e+12,51.6025698234,-1.639152295,144.782592773;
2.53985653337e+12,51.6025698234,-1.63915229604,144.78263855;
2.53985858584e+12,51.6025698235,-1.63915229709,144.782699585;
2.53986068242e+12,51.6025698235,-1.63915229814,144.782745361;
2.5398627165e+12,51.6025698236,-1.63915229919,144.782806396;
2.53986688748e+12,51.6025698236,-1.63915230025,144.786132812;
2.53986890252e+12,51.6025698237,-1.63915230131,144.786193848;
2.53987097732e+12,51.6025698237,-1.63915230239,144.786254883;
2.539873012e+12,51.6025698238,-1.63915230346,144.786300659;
2.53987719235e+12,51.6025698238,-1.63915230454,144.786361694;
2.53987929359e+12,51.6025698239,-1.63915230562,144.786422729;
2.53988134238e+12,51.6025698239,-1.6391523067,144.786483765;
2.539883393e+12,51.602569824,-1.63915230779,144.7865448;
2.53988654641e+12,51.6025698241,-1.63915230887,144.788772583;
2.53988854405e+12,51.6025698241,-1.63915230996,144.788833618;
2.53989062883e+12,51.6025698242,-1.63915231105,144.788894653;
2.53989375604e+12,51.6025698242,-1.63915231214,144.788955688;
2.53989584643e+12,51.6025698243,-1.63915231323,144.789016724;
2.53989786754e+12,51.6025698244,-1.63915231432,144.7890625;
2.53990197575e+12,51.6025698244,-1.63915231541,144.789123535;
2.53990407741e+12,51.6025698245,-1.63915231651,144.78918457;
2.5399061617e+12,51.6025697682,-1.63915230354,144.784698486;
2.53990820227e+12,51.6025697682,-1.63915230443,144.784759521;
2.53991128845e+12,51.6025697683,-1.63915230532,144.784805298;
2.53991340864e+12,51.6025697683,-1.63915230622,144.784866333;
2.5399164795e+12,51.6025697683,-1.63915230711,144.786941528;
2.53991851436e+12,51.6025697684,-1.63915230801,144.786987305;
2.53992058816e+12,51.6025697684,-1.63915230892,144.78704834;
2.53992379687e+12,51.6025697685,-1.63915230983,144.787109375;
2.5399258625e+12,51.6025697685,-1.63915231074,144.787139893;
2.53992793239e+12,51.6025697686,-1.63915231165,144.787200928;
2.53993237769e+12,51.6025697686,-1.63915231257,144.787261963;
2.53993435725e+12,51.6025697687,-1.63915231349,144.787307739;
2.53993647794e+12,51.6025697687,-1.63915231442,144.787368774;
2.53993847571e+12,51.6025697688,-1.63915231535,144.78742981;
2.53994162218e+12,51.6025697688,-1.63915231628,144.787475586;
2.53994386214e+12,51.6025697689,-1.63915231721,144.787536621;
2.53994580878e+12,51.602569769,-1.63915231815,144.788589478;
2.53994793294e+12,51.602569769,-1.63915231909,144.788635254;
2.53995212744e+12,51.6025697691,-1.63915232003,144.788696289;
2.53995487582e+12,51.6025697692,-1.63915232097,144.788757324;
2.53995642123e+12,51.6025697693,-1.63915232192,144.788803101;
2.53995826188e+12,51.6025697693,-1.63915232287,144.788864136;
2.53996133407e+12,51.6025697694,-1.63915232382,144.788925171;
2.5399634145e+12,51.6025697695,-1.63915232478,144.788986206;
2.53996649354e+12,51.6025697696,-1.63915232573,144.787979126;
2.53996860765e+12,51.6025697697,-1.63915232669,144.788040161;
2.53997075701e+12,51.6025697698,-1.63915232764,144.788101196;
2.53997280039e+12,51.6025697698,-1.6391523286,144.788146973;
2.53997691444e+12,51.6025697699,-1.63915232956,144.788208008;
2.53997891164e+12,51.60256977,-1.63915233052,144.788269043;
2.53998099474e+12,51.6025697701,-1.63915233149,144.788330078;
2.53998316886e+12,51.6025697702,-1.63915233245,144.788375854;
2.53998727071e+12,51.6025697703,-1.63915233342,144.790466309;
2.53998934396e+12,51.6025697704,-1.63915233439,144.790527344;
2.53999149527e+12,51.6025697705,-1.63915233537,144.790588379;
2.53999369294e+12,51.6025697706,-1.63915233636,144.790634155;
2.53999671242e+12,51.6025697707,-1.63915233735,144.79069519;
2.53999878163e+12,51.6025697709,-1.63915233834,144.790756226;
2.54000087762e+12,51.602569771,-1.63915233934,144.790817261;
2.5400029656e+12,51.6025697711,-1.63915234034,144.790863037;
2.54000715383e+12,51.6025697712,-1.63915234136,144.789855957;
2.54000910705e+12,51.6025697713,-1.63915234238,144.789916992;
2.54001114873e+12,51.6025697714,-1.63915234341,144.789962769;
2.54001319208e+12,51.6025697715,-1.63915234444,144.790023804;
2.54001627439e+12,51.6025697717,-1.63915234547,144.790084839;
2.54001843016e+12,51.6025697718,-1.63915234652,144.790145874;
2.54002153523e+12,51.6025697719,-1.63915234757,144.790206909;
2.54002354875e+12,51.602569772,-1.63915234862,144.790252686;
2.54002661189e+12,51.6025697721,-1.63915234967,144.792358398;
2.54002873966e+12,51.6025697723,-1.63915235072,144.792419434;
2.54003065638e+12,51.6025697724,-1.63915235178,144.792480469;
2.54003280351e+12,51.6025697725,-1.63915235283,144.792526245;
2.5400368392e+12,51.6025697726,-1.63915235389,144.79258728;
2.54003892832e+12,51.6025697728,-1.63915235495,144.792648315;
2.54004103194e+12,51.6025697729,-1.63915235601,144.792709351;
2.54004302907e+12,51.602569773,-1.63915235706,144.792770386;
2.5400471757e+12,51.6025697731,-1.63915235813,144.795913696;
2.5400491937e+12,51.6025697733,-1.6391523592,144.795974731;
2.54005125607e+12,51.6025697734,-1.63915236027,144.796035767;
2.54005332609e+12,51.6025697735,-1.63915236135,144.796096802;
2.54005646516e+12,51.6025697737,-1.63915236244,144.796157837;
2.54005851954e+12,51.6025697738,-1.63915236353,144.796218872;
2.54006062398e+12,51.6025697739,-1.63915236462,144.796279907;
2.54006373817e+12,51.602569774,-1.63915236572,144.796340942;
2.54006576237e+12,51.6025697742,-1.63915236683,144.793197632;
2.54006781511e+12,51.6025697743,-1.63915236794,144.793258667;
2.5400719204e+12,51.6025697744,-1.63915236906,144.793304443;
2.54007402127e+12,51.6025697746,-1.63915237018,144.793365479;
2.54007609526e+12,51.6025697747,-1.63915237131,144.793426514;
2.54007816785e+12,51.6025697748,-1.63915237244,144.793487549;
2.54008126921e+12,51.602569775,-1.63915237358,144.793548584;
2.54008333048e+12,51.6025697751,-1.63915237472,144.793609619;
2.5400865079e+12,51.6025697752,-1.63915237586,144.792556763;
2.5400885207e+12,51.6025697753,-1.639152377,144.792617798;
2.54009059553e+12,51.6025697755,-1.63915237815,144.792678833;
2.54009373373e+12,51.6025697756,-1.6391523793,144.792739868;
2.54009580489e+12,51.6025697757,-1.63915238045,144.792800903;
2.54009786243e+12,51.6025697758,-1.6391523816,144.79284668;
2.54010202443e+12,51.602569776,-1.63915238275,144.792907715;
2.54010408622e+12,51.6025697761,-1.6391523839,144.79296875;
2.54010626868e+12,51.6025697762,-1.63915238505,144.794036865;
2.54010843108e+12,51.6025697764,-1.6391523862,144.7940979;
2.54011157932e+12,51.6025697765,-1.63915238735,144.794158936;
2.54011367792e+12,51.6025697766,-1.6391523885,144.794219971;
2.54011575153e+12,51.6025697767,-1.63915238965,144.794281006;
2.54011898323e+12,51.6025697769,-1.6391523908,144.794342041;
2.5401211153e+12,51.602569777,-1.63915239196,144.794403076;
2.54012311346e+12,51.6025697771,-1.63915239312,144.794464111;
2.54012735961e+12,51.6025697772,-1.63915239428,144.794464111;
2.540129357e+12,51.6025697774,-1.63915239545,144.794525146;
2.54013143168e+12,51.6025697775,-1.63915239663,144.794586182;
2.54013350274e+12,51.6025697776,-1.63915239781,144.794647217;
2.54013670183e+12,51.6025697777,-1.639152399,144.794708252;
2.54013872484e+12,51.6025697779,-1.6391524002,144.794769287;
2.54014071162e+12,51.602569778,-1.6391524014,144.794830322;
2.54014387185e+12,51.6025697781,-1.6391524026,144.794891357;
2.54014586797e+12,51.6025697782,-1.63915240381,144.797042847;
2.54014795722e+12,51.6025697784,-1.63915240502,144.797103882;
2.54015208249e+12,51.6025697785,-1.63915240624,144.797164917;
2.54015409679e+12,51.6025697786,-1.63915240745,144.797225952;
2.54015620296e+12,51.6025697126,-1.63915238179,144.791488647;
2.54015822089e+12,51.6025697127,-1.63915238277,144.791534424;
2.54016134225e+12,51.6025697127,-1.63915238375,144.791595459;
2.54016331526e+12,51.6025697128,-1.63915238474,144.791641235;
2.54016646529e+12,51.6025697129,-1.63915238573,144.790664673;
2.54016849474e+12,51.602569713,-1.63915238671,144.790710449;
2.54017164177e+12,51.602569713,-1.6391523877,144.790771484;
2.54017379436e+12,51.6025697131,-1.63915238869,144.790817261;
2.54017584943e+12,51.6025697132,-1.63915238969,144.790863037;
2.54017795826e+12,51.6025697133,-1.63915239069,144.790924072;
2.54018218131e+12,51.6025697133,-1.63915239169,144.790969849;
2.54018417886e+12,51.6025697134,-1.63915239269,144.791015625;
2.54018638172e+12,51.6025697135,-1.63915239369,144.793029785;
2.54018849686e+12,51.6025697136,-1.6391523947,144.793075562;
2.54019159543e+12,51.6025697137,-1.63915239571,144.793121338;
2.54019360603e+12,51.6025697137,-1.63915239673,144.793182373;
2.54019570525e+12,51.6025697138,-1.63915239775,144.793228149;
2.54019872728e+12,51.6025697139,-1.63915239877,144.793289185;
2.54020075489e+12,51.602569714,-1.63915239979,144.793334961;
2.54020387744e+12,51.6025697141,-1.63915240082,144.793395996;
2.54020591936e+12,51.6025697142,-1.63915240186,144.791397095;
2.54020797211e+12,51.6025697143,-1.6391524029,144.791442871;
2.54021216026e+12,51.6025697143,-1.63915240394,144.791503906;
2.54021412989e+12,51.6025697144,-1.63915240498,144.791549683;
2.54021613094e+12,51.6025697145,-1.63915240601,144.791595459;
2.5402181821e+12,51.6025697146,-1.63915240706,144.791656494;
2.54022222178e+12,51.6025697147,-1.6391524081,144.791702271;
2.54022339359e+12,51.6025697148,-1.63915240915,144.791748047;
2.54022649088e+12,51.6025697149,-1.6391524102,144.790756226;
2.54022856085e+12,51.602569715,-1.63915241125,144.790817261;
2.54023059296e+12,51.6025697151,-1.6391524123,144.790863037;
2.54023369661e+12,51.6025697152,-1.63915241335,144.790908813;
2.54023577106e+12,51.6025697153,-1.63915241441,144.790969849;
2.54023790363e+12,51.6025697154,-1.63915241547,144.791015625;
2.54024203073e+12,51.6025697155,-1.63915241653,144.791061401;
2.54024410504e+12,51.6025697156,-1.6391524176,144.791122437;
2.54024612912e+12,51.6025697157,-1.63915241868,144.78742981;
2.5402482156e+12,51.6025697158,-1.63915241976,144.787475586;
2.5402513242e+12,51.6025697159,-1.63915242084,144.787536621;
2.54025340905e+12,51.602569716,-1.63915242193,144.787582397;
2.54025653684e+12,51.6025697161,-1.63915242302,144.787628174;
2.54025868161e+12,51.6025697163,-1.63915242411,144.78767395;
2.54026073769e+12,51.6025697164,-1.63915242521,144.787719727;
2.54026383351e+12,51.6025697165,-1.63915242632,144.787780762;
2.5402658954e+12,51.6025697166,-1.63915242742,144.785766602;
2.54026794547e+12,51.6025697167,-1.63915242853,144.785812378;
2.54027211312e+12,51.6025697168,-1.63915242964,144.785858154;
2.54027415345e+12,51.602569717,-1.63915243076,144.785903931;
2.5402762113e+12,51.6025697171,-1.63915243189,144.785964966;
2.54027828225e+12,51.6025697172,-1.63915243301,144.786010742;
2.54028204424e+12,51.6025697173,-1.63915243414,144.786056519;
2.54028352668e+12,51.6025697175,-1.63915243528,144.786102295;
2.54028679056e+12,51.6025697176,-1.63915243643,144.783081055;
2.54028885238e+12,51.6025697177,-1.63915243758,144.783126831;
2.54029091864e+12,51.6025697179,-1.63915243874,144.783172607;
2.54029298947e+12,51.602569718,-1.6391524399,144.783218384;
2.54029745142e+12,51.6025697182,-1.63915244106,144.78326416;
2.54029939341e+12,51.6025697183,-1.63915244223,144.783309937;
2.54030141867e+12,51.6025697184,-1.6391524434,144.783355713;
2.540303503e+12,51.6025697186,-1.63915244458,144.783401489;
2.54030658429e+12,51.6025697187,-1.63915244575,144.781387329;
2.54030861714e+12,51.6025697189,-1.63915244692,144.781433105;
2.54031066367e+12,51.6025697191,-1.6391524481,144.781478882;
2.54031374794e+12,51.6025697192,-1.63915244927,144.781524658;
2.54031579187e+12,51.6025697194,-1.63915245045,144.781570435;
2.54031818858e+12,51.6025697195,-1.63915245163,144.781616211;
2.54032128761e+12,51.6025697197,-1.6391524528,144.781661987;
2.54032333034e+12,51.6025697199,-1.63915245398,144.781707764;
2.54032654321e+12,51.60256972,-1.63915245518,144.778671265;
2.54032858635e+12,51.6025697202,-1.63915245636,144.778717041;
2.54033062536e+12,51.6025697204,-1.63915245756,144.778762817;
2.54033374695e+12,51.6025697205,-1.63915245876,144.778793335;
2.54033581447e+12,51.6025697207,-1.63915245997,144.778839111;
2.54033789641e+12,51.6025697209,-1.63915246119,144.778884888;
2.54034205527e+12,51.6025697211,-1.63915246242,144.778930664;
2.54034414304e+12,51.6025697212,-1.63915246365,144.77897644;
2.54034624861e+12,51.6025697214,-1.63915246488,144.781112671;
2.54034832724e+12,51.6025697216,-1.63915246612,144.781158447;
2.54035149185e+12,51.6025697218,-1.63915246737,144.781204224;
2.54035367876e+12,51.602569722,-1.63915246861,144.781234741;
2.54035580308e+12,51.6025697222,-1.63915246986,144.781280518;
2.54035888405e+12,51.6025697224,-1.63915247111,144.781326294;
2.54036096691e+12,51.6025697226,-1.63915247237,144.78137207;
2.54036308904e+12,51.6025697228,-1.63915247362,144.781417847;
2.54036719608e+12,51.602569723,-1.63915247488,144.780426025;
2.5403692261e+12,51.6025697232,-1.63915247614,144.780471802;
2.5403714458e+12,51.6025697234,-1.63915247739,144.780517578;
2.54037331712e+12,51.6025697236,-1.63915247865,144.780563354;
2.54037638994e+12,51.6025697238,-1.63915247992,144.780609131;
2.54037897818e+12,51.602569724,-1.63915248118,144.780654907;
2.54038127521e+12,51.6025697242,-1.63915248245,144.780700684;
2.54038313006e+12,51.6025697244,-1.63915248372,144.78074646;
2.54038729195e+12,51.6025697247,-1.63915248499,144.77973938;
2.54038933104e+12,51.6025697249,-1.63915248626,144.779785156;
2.54039149013e+12,51.6025697251,-1.63915248753,144.779830933;
2.54039349986e+12,51.6025697253,-1.63915248881,144.779876709;
2.54039562293e+12,51.6025697256,-1.6391524901,144.779922485;
2.54039870322e+12,51.6025697258,-1.63915249139,144.779968262;
2.54040070909e+12,51.602569726,-1.63915249268,144.779998779;
2.54040390675e+12,51.6025697262,-1.63915249398,144.780044556;
2.54040601215e+12,51.6025696342,-1.63915249236,144.776580811;
2.54040804506e+12,51.6025696343,-1.63915249352,144.776611328;
2.54041219795e+12,51.6025696344,-1.63915249468,144.776657104;
2.5404143095e+12,51.6025696345,-1.63915249586,144.776702881;
2.54041631779e+12,51.6025696346,-1.63915249703,144.774810791;
2.5404184186e+12,51.6025696347,-1.63915249822,144.774856567;
2.54042153202e+12,51.6025696349,-1.63915249941,144.774887085;
2.54042358254e+12,51.602569635,-1.6391525006,144.774932861;
2.54042575138e+12,51.6025696351,-1.63915250179,144.777923584;
2.54042878831e+12,51.6025696352,-1.63915250298,144.77796936;
2.54043083741e+12,51.6025696353,-1.63915250418,144.778015137;
2.54043299217e+12,51.6025696355,-1.63915250538,144.778060913;
2.54043709105e+12,51.6025696356,-1.63915250657,144.778106689;
2.54043910907e+12,51.6025696357,-1.63915250776,144.778137207;
2.54044116059e+12,51.6025696358,-1.63915250894,144.778182983;
2.54044322939e+12,51.602569636,-1.63915251012,144.77822876;
2.54044636811e+12,51.6025696361,-1.63915251131,144.775344849;
2.5404483578e+12,51.6025696362,-1.63915251249,144.775390625;
2.54045153272e+12,51.6025696364,-1.63915251367,144.775436401;
2.5404535724e+12,51.6025696365,-1.63915251485,144.775466919;
2.54045565513e+12,51.6025696366,-1.63915251605,144.775512695;
2.54045873716e+12,51.6025696367,-1.63915251724,144.775558472;
2.54046076476e+12,51.6025696369,-1.63915251844,144.775604248;
2.54046388773e+12,51.602569637,-1.63915251964,144.775634766;
2.54046587496e+12,51.6025696371,-1.63915252086,144.773727417;
2.54046793097e+12,51.6025696373,-1.63915252207,144.773773193;
2.54047084641e+12,51.6025696374,-1.6391525233,144.77381897;
2.54047290729e+12,51.6025696376,-1.63915252454,144.773849487;
2.54047713434e+12,51.6025696377,-1.63915252578,144.773895264;
2.54047922147e+12,51.6025696378,-1.63915252702,144.77394104;
2.54048122504e+12,51.602569638,-1.63915252828,144.773971558;
2.5404833425e+12,51.6025696381,-1.63915252953,144.774017334;
2.54048648526e+12,51.6025696383,-1.6391525308,144.772094727;
2.54048855998e+12,51.6025696384,-1.63915253207,144.772140503;
2.5404937954e+12,51.6025696385,-1.63915253333,144.772186279;
2.54049407096e+12,51.6025696387,-1.63915253461,144.772216797;
2.54049749587e+12,51.6025696388,-1.63915253587,144.772262573;
2.5404995997e+12,51.602569639,-1.63915253715,144.772293091;
2.54050167832e+12,51.6025696391,-1.63915253842,144.772338867;
2.5405037817e+12,51.6025696393,-1.6391525397,144.772384644;
2.54050585334e+12,51.6025696394,-1.63915254097,144.773452759;
2.54050794322e+12,51.6025696396,-1.63915254224,144.773483276;
2.54051214246e+12,51.6025696397,-1.63915254352,144.773529053;
2.54051422402e+12,51.6025696399,-1.63915254479,144.773574829;
2.54051712423e+12,51.60256964,-1.63915254607,144.773605347;
2.54052003646e+12,51.6025696402,-1.63915254735,144.773651123;
2.5405214899e+12,51.6025696403,-1.63915254862,144.773696899;
2.540523535e+12,51.6025696405,-1.6391525499,144.773727417;
2.54052564863e+12,51.6025696406,-1.63915255118,144.774795532;
2.54052877742e+12,51.6025696408,-1.63915255247,144.774841309;
2.54053083443e+12,51.6025696409,-1.63915255375,144.774887085;
2.54053633717e+12,51.6025696411,-1.63915255505,144.774917603;
2.54053662558e+12,51.6025696412,-1.63915255635,144.774963379;
2.54053921105e+12,51.6025696413,-1.63915255766,144.775009155;
2.54054077909e+12,51.6025696415,-1.63915255898,144.775039673;
2.54054386779e+12,51.6025696416,-1.63915256031,144.775085449;
2.54054590866e+12,51.6025696418,-1.63915256164,144.771469116;
2.54054791545e+12,51.6025696419,-1.63915256298,144.771499634;
2.54055205288e+12,51.6025696421,-1.63915256433,144.77154541;
2.54055410848e+12,51.6025696422,-1.63915256568,144.771575928;
2.54055619721e+12,51.6025696424,-1.63915256703,144.771621704;
2.54055827278e+12,51.6025696425,-1.63915256839,144.77166748;
2.54056144029e+12,51.6025696427,-1.63915256974,144.771697998;
2.54056349418e+12,51.6025696428,-1.6391525711,144.771743774;
2.5405665871e+12,51.602569643,-1.63915257245,144.769790649;
2.5405686208e+12,51.6025696431,-1.63915257381,144.769821167;
2.54057079818e+12,51.6025696433,-1.63915257516,144.769866943;
2.54057388628e+12,51.6025696434,-1.63915257651,144.769897461;
2.54057614904e+12,51.6025696436,-1.63915257787,144.769943237;
2.54057817401e+12,51.6025696437,-1.63915257922,144.769973755;
2.54058115743e+12,51.6025696439,-1.63915258059,144.770019531;
2.54058323128e+12,51.602569644,-1.63915258196,144.770050049;
2.54058633199e+12,51.6025696442,-1.63915258333,144.766403198;
2.54058840752e+12,51.6025696443,-1.63915258472,144.766433716;
2.54059488031e+12,51.6025696445,-1.63915258611,144.766464233;
2.54059519252e+12,51.6025696446,-1.63915258751,144.76651001;
2.5405968612e+12,51.6025696448,-1.63915258891,144.766540527;
2.54059892868e+12,51.6025696449,-1.63915259033,144.766586304;
2.54060097281e+12,51.6025696451,-1.63915259175,144.766616821;
2.54060306994e+12,51.6025696452,-1.63915259318,144.766647339;
2.54060614068e+12,51.6025696454,-1.63915259461,144.761962891;
2.54060815378e+12,51.6025696455,-1.63915259605,144.761993408;
2.54061166331e+12,51.6025696457,-1.63915259749,144.762023926;
2.54061619027e+12,51.6025696458,-1.63915259894,144.762054443;
2.54061647893e+12,51.602569646,-1.6391526004,144.76210022;
2.54061849778e+12,51.6025696461,-1.63915260186,144.762130737;
2.54062137791e+12,51.6025696463,-1.63915260332,144.762161255;
2.54062337384e+12,51.6025696464,-1.63915260479,144.762191772;
2.54062652151e+12,51.6025696466,-1.63915260626,144.760238647;
2.54062861522e+12,51.6025696467,-1.63915260773,144.760269165;
2.54063063936e+12,51.6025696469,-1.63915260921,144.760299683;
2.54063386252e+12,51.6025696471,-1.63915261069,144.7603302;
2.54063587155e+12,51.6025696472,-1.63915261216,144.760360718;
2.54063793162e+12,51.6025696474,-1.63915261364,144.760406494;
2.54064208499e+12,51.6025696476,-1.63915261511,144.760437012;
2.54064410169e+12,51.6025696477,-1.63915261659,144.760467529;
2.54064616069e+12,51.6025696479,-1.63915261807,144.7605896;
2.54064823542e+12,51.6025696481,-1.63915261955,144.760620117;
2.5406513804e+12,51.6025696482,-1.63915262104,144.760650635;
2.54065345354e+12,51.6025696484,-1.63915262252,144.760681152;
2.54065649546e+12,51.6025695666,-1.6391525381,144.759521484;
2.54065856467e+12,51.6025695666,-1.63915253925,144.759552002;
2.54066073016e+12,51.6025695667,-1.63915254042,144.75958252;
2.54066378257e+12,51.6025695668,-1.63915254158,144.759628296;
2.54066576503e+12,51.6025695669,-1.63915254277,144.758789062;
2.54066887976e+12,51.602569567,-1.63915254395,144.75881958;
2.54067091785e+12,51.6025695671,-1.63915254515,144.758865356;
2.54067297626e+12,51.6025695672,-1.63915254634,144.758895874;
2.54067707155e+12,51.6025695673,-1.63915254755,144.758926392;
2.54067913505e+12,51.6025695674,-1.63915254876,144.758972168;
2.54068117585e+12,51.6025695675,-1.63915254997,144.759002686;
2.5406831863e+12,51.6025695676,-1.63915255119,144.759033203;
2.54068632064e+12,51.6025695677,-1.63915255239,144.75819397;
2.54068833132e+12,51.6025695678,-1.63915255361,144.758239746;
2.54069155489e+12,51.6025695679,-1.63915255482,144.758270264;
2.54069366037e+12,51.6025695681,-1.63915255603,144.758300781;
2.54069579016e+12,51.6025695682,-1.63915255725,144.758331299;
2.54069892003e+12,51.6025695683,-1.63915255846,144.758377075;
2.54070098083e+12,51.6025695684,-1.63915255967,144.758407593;
2.54070319718e+12,51.6025695685,-1.63915256089,144.75843811;
2.54070730547e+12,51.6025695686,-1.63915256211,144.757598877;
2.54070936393e+12,51.6025695688,-1.63915256333,144.757629395;
2.54071139988e+12,51.6025695689,-1.63915256455,144.757675171;
2.54071344553e+12,51.602569569,-1.63915256578,144.757705688;
2.54071669702e+12,51.6025695692,-1.63915256702,144.757736206;
2.540718684e+12,51.6025695693,-1.63915256825,144.757766724;
2.54072088565e+12,51.6025695694,-1.63915256949,144.7578125;
2.54072385215e+12,51.6025695696,-1.63915257074,144.757843018;
2.54072589064e+12,51.6025695697,-1.63915257198,144.757965088;
2.54072853279e+12,51.6025695698,-1.63915257323,144.758010864;
2.54073177081e+12,51.60256957,-1.63915257448,144.758041382;
2.54073385301e+12,51.6025695701,-1.63915257573,144.758071899;
2.54073586615e+12,51.6025695703,-1.63915257699,144.758117676;
2.5407381335e+12,51.6025695704,-1.63915257825,144.758148193;
2.54074208234e+12,51.6025695705,-1.63915257952,144.758178711;
2.54074419017e+12,51.6025695707,-1.63915258079,144.758209229;
2.54074632035e+12,51.6025695708,-1.63915258207,144.754776001;
2.54074833729e+12,51.602569571,-1.63915258336,144.754806519;
2.54075138014e+12,51.6025695712,-1.63915258465,144.754837036;
2.5407534622e+12,51.6025695713,-1.63915258595,144.754867554;
2.54075655535e+12,51.6025695715,-1.63915258723,144.75491333;
2.54075860636e+12,51.6025695716,-1.63915258853,144.754943848;
2.54076072115e+12,51.6025695718,-1.63915258983,144.754974365;
2.54076386282e+12,51.602569572,-1.63915259113,144.755004883;
2.54076590025e+12,51.6025695721,-1.63915259244,144.755142212;
2.54076799856e+12,51.6025695723,-1.63915259374,144.755187988;
2.5407721367e+12,51.6025695725,-1.63915259503,144.755218506;
2.54077417289e+12,51.6025695726,-1.63915259633,144.755249023;
2.54077623987e+12,51.6025695728,-1.63915259764,144.755279541;
2.54077831292e+12,51.602569573,-1.63915259895,144.755325317;
2.5407815761e+12,51.6025695731,-1.63915260026,144.755355835;
2.5407836329e+12,51.6025695733,-1.63915260157,144.755386353;
2.54078570474e+12,51.6025695735,-1.63915260291,144.751907349;
2.54078908082e+12,51.6025695737,-1.63915260425,144.751937866;
2.54079107138e+12,51.6025695738,-1.63915260559,144.751968384;
2.5407931499e+12,51.602569574,-1.63915260694,144.75201416;
2.54079597788e+12,51.6025695742,-1.63915260828,144.752044678;
2.54079814018e+12,51.6025695744,-1.63915260963,144.752075195;
2.54080225552e+12,51.6025695746,-1.63915261099,144.752105713;
2.54080444044e+12,51.6025695747,-1.63915261235,144.75213623;
2.5408065198e+12,51.6025695749,-1.63915261372,144.747665405;
2.5408086396e+12,51.6025695751,-1.63915261508,144.747695923;
2.54081169997e+12,51.6025695753,-1.63915261645,144.74772644;
2.54081377146e+12,51.6025695755,-1.63915261781,144.747741699;
2.54081581081e+12,51.6025695757,-1.63915261918,144.747772217;
2.54081804098e+12,51.6025695759,-1.63915262056,144.747802734;
2.5408221336e+12,51.6025695761,-1.63915262193,144.747833252;
2.54082433616e+12,51.6025695763,-1.63915262331,144.74786377;
2.54082637616e+12,51.6025695765,-1.63915262469,144.745040894;
2.54082839658e+12,51.6025695767,-1.63915262607,144.745071411;
2.54083153634e+12,51.6025695769,-1.63915262746,144.74508667;
2.54083359688e+12,51.6025695771,-1.63915262885,144.745117188;
2.54083564886e+12,51.6025695773,-1.63915263025,144.745147705;
2.54083878626e+12,51.6025695775,-1.63915263164,144.745178223;
2.54084078702e+12,51.6025695777,-1.63915263304,144.74520874;
2.54084284274e+12,51.6025695779,-1.63915263444,144.745223999;
2.54084707496e+12,51.6025695782,-1.63915263585,144.744400024;
2.54084909656e+12,51.6025695784,-1.63915263725,144.744430542;
