00201,2.54771790624e+12;
00202,2.54775113414e+12;
00203,2.54778398387e+12;
00204,2.5478178568e+12;
00205,2.54785132663e+12;
00206,2.54788472379e+12;
00207,2.54791814472e+12;
00208,2.54795131196e+12;
00209,2.54798448822e+12;
00210,2.54801774174e+12;
00211,2.54805134724e+12;
00212,2.54808491346e+12;
00213,2.54811841313e+12;
00214,2.54815177199e+12;
00215,2.54818486539e+12;
00216,2.54821799496e+12;
00217,2.548251462e+12;
00218,2.54828576462e+12;
00219,2.54832026429e+12;
00220,2.54835177024e+12;
00221,2.54838498484e+12;
00222,2.54841898581e+12;
00223,2.54845192647e+12;
00224,2.54848574551e+12;
00225,2.54852247262e+12;
00226,2.54855294422e+12;
00227,2.54858536361e+12;
00228,2.5486193148e+12;
00229,2.54865225138e+12;
00230,2.54868539999e+12;
00231,2.54871889537e+12;
00232,2.54875311152e+12;
00233,2.5487866266e+12;
00234,2.54882212522e+12;
00235,2.54885203722e+12;
00236,2.54888593319e+12;
00237,2.54891881527e+12;
00238,2.54895239834e+12;
00239,2.54898549728e+12;
00240,2.5490187484e+12;
00241,2.54905235773e+12;
00242,2.54908589588e+12;
00243,2.54911911133e+12;
00244,2.54915253326e+12;
00245,2.54918601526e+12;
00246,2.54921939755e+12;
00247,2.54925261374e+12;
00248,2.54928616989e+12;
00249,2.54931941639e+12;
00250,2.54935323935e+12;
00251,2.54938758241e+12;
00252,2.54941937157e+12;
00253,2.54945299347e+12;
00254,2.54948804004e+12;
00255,2.54952031508e+12;
00256,2.54955769177e+12;
00257,2.54958634104e+12;
00258,2.5496211206e+12;
00259,2.54965609811e+12;
00260,2.54968591449e+12;
00261,2.549719831e+12;
00262,2.54975312996e+12;
00263,2.54978648952e+12;
00264,2.54981975608e+12;
00265,2.54985327675e+12;
00266,2.54988626545e+12;
00267,2.5499200161e+12;
00268,2.54995452797e+12;
00269,2.54998736858e+12;
00270,2.55002007316e+12;
00271,2.55005325798e+12;
00272,2.5500869265e+12;
00273,2.55011998568e+12;
00274,2.55015356757e+12;
00275,2.55018664582e+12;
00276,2.55022040339e+12;
00277,2.55025339202e+12;
00278,2.55028699298e+12;
00279,2.55032013229e+12;
00280,2.55035377909e+12;
00281,2.55038715656e+12;
00282,2.55042052487e+12;
00283,2.55045377361e+12;
00284,2.55048739892e+12;
00285,2.55052224386e+12;
00286,2.55055553361e+12;
00287,2.55058736098e+12;
00288,2.55062067608e+12;
00289,2.55065403901e+12;
00290,2.55068687107e+12;
00291,2.55072054363e+12;
00292,2.5507539155e+12;
00293,2.55078736859e+12;
00294,2.55083646523e+12;
00295,2.55085722364e+12;
00296,2.55088748607e+12;
00297,2.55092081305e+12;
00298,2.55095427086e+12;
00299,2.55098748846e+12;
00300,2.55102131252e+12;
00301,2.55105437072e+12;
00302,2.55108762761e+12;
00303,2.55112113165e+12;
00304,2.55115450304e+12;
00305,2.55118755615e+12;
00306,2.55122113602e+12;
00307,2.55125424803e+12;
00308,2.55128781561e+12;
00309,2.5513214312e+12;
00310,2.55135518506e+12;
00311,2.5513879516e+12;
00312,2.55142165084e+12;
00313,2.55145461946e+12;
00314,2.5514883699e+12;
00315,2.55152175812e+12;
00316,2.55155528589e+12;
00317,2.55158858709e+12;
00318,2.5516216205e+12;
00319,2.55165635712e+12;
00320,2.55168989194e+12;
00321,2.55172183737e+12;
00322,2.55175525562e+12;
00323,2.5517887978e+12;
00324,2.55182530203e+12;
00325,2.55185552218e+12;
00326,2.55188945946e+12;
00327,2.55192188756e+12;
00328,2.55195524184e+12;
00329,2.55198910675e+12;
00330,2.5520220232e+12;
00331,2.55205526889e+12;
00332,2.55208892739e+12;
00333,2.5521219989e+12;
00334,2.55215709857e+12;
00335,2.5521889318e+12;
00336,2.55222214157e+12;
00337,2.55225550182e+12;
00338,2.55229029656e+12;
00339,2.55232232368e+12;
00340,2.5523554859e+12;
00341,2.55238878243e+12;
00342,2.55242266016e+12;
00343,2.55245575003e+12;
00344,2.55248982548e+12;
00345,2.55252280198e+12;
00346,2.55256118693e+12;
00347,2.55259011796e+12;
00348,2.55262264596e+12;
00349,2.5526560743e+12;
00350,2.55268954586e+12;
00351,2.55273710825e+12;
00352,2.55275653956e+12;
00353,2.55278956347e+12;
00354,2.55282293198e+12;
00355,2.55285665412e+12;
00356,2.55288966277e+12;
00357,2.55292428174e+12;
00358,2.55295643923e+12;
00359,2.55299407144e+12;
00360,2.55302582931e+12;
00361,2.5530566449e+12;
00362,2.55308998588e+12;
00363,2.55312313694e+12;
00364,2.55315642294e+12;
00365,2.55318979566e+12;
00366,2.55322324741e+12;
00367,2.55325752737e+12;
00368,2.5532905611e+12;
00369,2.55332329587e+12;
00370,2.55335666576e+12;
00371,2.55338987421e+12;
00372,2.55342311951e+12;
00373,2.55345671273e+12;
00374,2.55349030156e+12;
00375,2.55352366017e+12;
00376,2.55355675336e+12;
00377,2.5535904985e+12;
00378,2.55362367381e+12;
00379,2.55365700549e+12;
00380,2.55369042712e+12;
00381,2.55372379578e+12;
00382,2.55375675201e+12;
00383,2.55379014918e+12;
00384,2.55382406828e+12;
00385,2.55385712173e+12;
00386,2.55389055737e+12;
00387,2.5539240529e+12;
00388,2.55395752981e+12;
00389,2.55399111239e+12;
00390,2.55402391208e+12;
00391,2.5540574402e+12;
00392,2.55409076289e+12;
00393,2.55412399659e+12;
00394,2.55415765047e+12;
00395,2.5541907447e+12;
00396,2.55422425132e+12;
00397,2.55425764668e+12;
00398,2.55429133144e+12;
00399,2.55432399838e+12;
00400,2.55435762387e+12;
00401,2.55439102455e+12;
00402,2.55442465523e+12;
00403,2.5544578999e+12;
00404,2.55449130509e+12;
00405,2.55452509954e+12;
00406,2.55455808412e+12;
00407,2.55459125109e+12;
00408,2.55462497729e+12;
00409,2.55465877151e+12;
00410,2.5546931264e+12;
00411,2.55472490413e+12;
00412,2.5547730867e+12;
00413,2.55479412047e+12;
00414,2.55482623874e+12;
00415,2.55485939902e+12;
00416,2.55489150985e+12;
00417,2.55492536115e+12;
00418,2.55497055972e+12;
00419,2.55500142172e+12;
00420,2.55502999174e+12;
00421,2.55506180361e+12;
00422,2.55509177197e+12;
00423,2.55512499688e+12;
00424,2.55515914182e+12;
00425,2.55519163352e+12;
00426,2.55522488545e+12;
00427,2.55525886138e+12;
00428,2.55529205153e+12;
00429,2.55532526719e+12;
00430,2.55535862633e+12;
00431,2.55539215647e+12;
00432,2.55542565091e+12;
00433,2.55545866153e+12;
00434,2.55549216962e+12;
00435,2.55552540793e+12;
00436,2.55555904338e+12;
00437,2.55559235203e+12;
00438,2.55562587629e+12;
00439,2.55566504042e+12;
00440,2.55569975477e+12;
00441,2.55572709911e+12;
00442,2.55577586783e+12;
00443,2.55579365851e+12;
00444,2.55582619832e+12;
00445,2.55585915622e+12;
00446,2.55589256032e+12;
00447,2.55592620998e+12;
00448,2.5559599384e+12;
00449,2.55599276613e+12;
00450,2.55602600934e+12;
00451,2.55605939376e+12;
00452,2.55609290501e+12;
00453,2.55612613307e+12;
00454,2.5561596474e+12;
00455,2.55619296418e+12;
00456,2.55622611909e+12;
00457,2.55625983037e+12;
00458,2.5562930221e+12;
00459,2.55632629636e+12;
00460,2.55635952624e+12;
00461,2.55639380815e+12;
00462,2.55642663013e+12;
00463,2.55645993046e+12;
00464,2.55649314943e+12;
00465,2.55652653262e+12;
00466,2.55655993534e+12;
00467,2.55659289912e+12;
00468,2.5566268171e+12;
00469,2.55666007455e+12;
00470,2.55669396796e+12;
00471,2.55672707183e+12;
00472,2.55675980896e+12;
00473,2.55679364846e+12;
00474,2.55682686941e+12;
00475,2.5568611738e+12;
00476,2.55689487028e+12;
00477,2.55692703116e+12;
00478,2.55696047478e+12;
00479,2.556993632e+12;
00480,2.55702710549e+12;
00481,2.5570605073e+12;
00482,2.55709351709e+12;
00483,2.55712662403e+12;
00484,2.55716056008e+12;
00485,2.55719406329e+12;
00486,2.55722722788e+12;
00487,2.55726052999e+12;
00488,2.55729353528e+12;
00489,2.55732792785e+12;
00490,2.5573615578e+12;
00491,2.55739429641e+12;
00492,2.55742731392e+12;
00493,2.5574606327e+12;
00494,2.55749535612e+12;
00495,2.55752750626e+12;
00496,2.55756079073e+12;
00497,2.55759461404e+12;
00498,2.55763974974e+12;
00499,2.55766107886e+12;
00500,2.55769463805e+12;
00501,2.55773734524e+12;
00502,2.55776733917e+12;
00503,2.55779513978e+12;
00504,2.55783211877e+12;
00505,2.55786289591e+12;
00506,2.55789439536e+12;
00507,2.55792815112e+12;
00508,2.55796153352e+12;
00509,2.55799475604e+12;
00510,2.55802819441e+12;
00511,2.55806137334e+12;
00512,2.55809462794e+12;
00513,2.55812789724e+12;
00514,2.55816153356e+12;
00515,2.55819466392e+12;
00516,2.55822840693e+12;
00517,2.55826176794e+12;
00518,2.55829475829e+12;
00519,2.5583285817e+12;
00520,2.55836153012e+12;
00521,2.5583951393e+12;
00522,2.55842825558e+12;
00523,2.55846267206e+12;
00524,2.55849528886e+12;
00525,2.55852852636e+12;
00526,2.55856209824e+12;
00527,2.5585996371e+12;
00528,2.55862934371e+12;
00529,2.55866189693e+12;
00530,2.55869517367e+12;
00531,2.55872892999e+12;
00532,2.55876269793e+12;
00533,2.55879591362e+12;
00534,2.55882896663e+12;
00535,2.55886244554e+12;
00536,2.55889699431e+12;
00537,2.55892907757e+12;
00538,2.55896615198e+12;
00539,2.55900121671e+12;
00540,2.55903017449e+12;
00541,2.55906251365e+12;
00542,2.55909822964e+12;
00543,2.55912925894e+12;
00544,2.55916227281e+12;
00545,2.55919947701e+12;
00546,2.55922929905e+12;
00547,2.55926226318e+12;
00548,2.55929600842e+12;
00549,2.55932939644e+12;
00550,2.55936238984e+12;
00551,2.55939629201e+12;
00552,2.55942925602e+12;
00553,2.55946291976e+12;
00554,2.55949607565e+12;
00555,2.55952950942e+12;
00556,2.55956289718e+12;
00557,2.55959822231e+12;
00558,2.55962963765e+12;
00559,2.55966314187e+12;
00560,2.55969833057e+12;
00561,2.55973137491e+12;
00562,2.55976313651e+12;
00563,2.55979637689e+12;
00564,2.55983017288e+12;
00565,2.5598632584e+12;
00566,2.55989693643e+12;
00567,2.55993211946e+12;
00568,2.55996314208e+12;
00569,2.55999651664e+12;
00570,2.56002999874e+12;
00571,2.56006341114e+12;
00572,2.56009642046e+12;
00573,2.56013386291e+12;
00574,2.5601632851e+12;
00575,2.56019663975e+12;
00576,2.56023041843e+12;
00577,2.56026353959e+12;
00578,2.56029728973e+12;
00579,2.56033040157e+12;
00580,2.56036340837e+12;
00581,2.56039708772e+12;
00582,2.56043065105e+12;
00583,2.56046346329e+12;
00584,2.56049738182e+12;
00585,2.56053077347e+12;
00586,2.56056390019e+12;
00587,2.56059714472e+12;
00588,2.56063442531e+12;
00589,2.56066419643e+12;
00590,2.56069742022e+12;
00591,2.5607312523e+12;
00592,2.56077209305e+12;
00593,2.56079788062e+12;
00594,2.56083078941e+12;
00595,2.56086503172e+12;
00596,2.56089881662e+12;
00597,2.56093128383e+12;
00598,2.56096576772e+12;
00599,2.56099738166e+12;
00600,2.56103078175e+12;
00601,2.5610644178e+12;
00602,2.56109766779e+12;
